PayeeCustomerAccount,y,Sales3,Sales14,Sales27,Sales35,Sales36,Sales48,tier3,tier14,tier27,tier35,tier36,tier48,n_zeros,tier_gap,prods,State,City,pct_ret,Florfenicol_Family,Reproduction_Hormones,Total_Bios,All_Other,Panacur_Safeguard,Total_Implants,Zuprevo,Mastitis,Biologicals,Pharmaceuticals,manual_sales,enrol_batch,inh_tier,cluster
0010236161,1,1787.62,3987.3,6656.34,7641.5,9141.39,10126.55,0,0,1,1,1,1,0,0.25634031701585075,6,WI,City 8609,0.024684937180061352,699.5799999999999,7533.9,0,1005.6199999999999,0,0,887.45,0,0,0,0,3,1,5
0010111760,1,1600.82,1696.62,2566.82,2656.77,2656.77,2656.77,0,0,0,0,0,0,2,0.5314602920584117,8,NE,City 5554,-0,0,960.15,744.08,0,0,0,952.54,0,0,0,0,3,1,4
0010315869,0,63.8,63.8,63.8,63.8,228.85,228.85,0,0,0,0,0,0,4,0.045779155831166235,3,PA,City 13183,-0,165.05,63.8,0,0,0,0,0,0,0,0,0,3,1,6
0010251479,1,0,0,355.8,3885.6,5792.8,5792.8,0,0,0,0,1,1,3,0.039641982099104967,5,WY,City 2291,-0,0,0,652.3,0,2962.5,2178,0,0,0,0,0,3,1,2
0010189152,5,26118.49,41140.86,65805.7,87481.3,106969.91,120860.87,2,2,3,3,4,4,0,0.20861078610786102,12,NE,City 6204,-0,4792.17,922.5,0,0,31618.78,83527.42,0,0,0,0,0,3,6,5
0010256164,1,0,0,2951.28,3327.31,3499.33,3864.13,0,0,0,0,0,0,2,0.7729805961192239,12,IA,City 7349,-0,0,620.4,943.33,63.84,0,631.96,1345.4,259.2,0,0,0,27,0,4
0010314510,1,0,0,1723.24,2941.44,2941.44,3245.99,0,0,0,0,0,0,3,0.6493278655731146,4,KS,City 7462,-0,0,0,1723.24,0,0,1522.75,0,0,0,0,0,3,3,4
0010338409,1,0,0,0,0,2962.4,2962.4,0,0,0,0,0,0,5,0.5925985197039408,6,NE,City 10679,-0,0,0,2517.93,0,0,444.47,0,0,0,0,0,35,0,6
0010150198,1,0,0,0,0,0,5965.22,0,0,0,0,0,1,5,0.0482634131706585,2,WI,City 3574,-0,0,5965.219999999999,0,0,0,0,0,0,0,0,1,3,1,1
0010286527,3,1954.6,5180.4,5858.8,9263.6,11143.5,11143.5,0,1,1,1,1,1,1,0.3071903595179759,4,MI,City 10368,-0,0,0,11143.5,0,0,0,0,0,0,0,0,3,3,5
0010269200,1,0,0,1257.27,4019.48,4157.48,4285.11,0,0,0,0,0,0,2,0.8571934386877375,10,NM,City 7549,-0,0,899.5,2616.87,19.13,0,749.61,0,0,0,0,0,27,0,2
0010048859,3,14297.62,25663.39,31618.47,37680.19,42333.51,43955.61,1,2,2,2,2,2,0,0.7582547301892076,8,KS,City 11587,-0,13337.279999999999,0,320.1,0,7774.73,17760.8,4762.7,0,0,0,0,3,3,5
0010238731,1,1362,1711.5,1779.6,1779.6,6329.6,6749.6,0,0,0,0,1,1,1,0.08748437421871096,14,CO,City 5957,-0,610,0,3934.5,133.5,23.6,1233,815,0,0,0,0,3,1,6
0010052470,1,3115.61,5346.16,6994.6,8259.24,10387.87,10796.11,0,1,1,1,1,1,0,0.28981999099955,6,FL,City 14823,-0,5618.96,0,4307.4,503.25,366.5,0,0,0,0,0,0,3,2,5
0010229568,1,563.22,1860.1,3285.69,5211.36,7242.84,9433.17,0,0,0,1,1,1,0,0.22166958347917395,8,WA,City 9899,-0,0,2389.6,4574.81,2468.76,0,0,0,0,0,0,0,3,0,5
0010272412,1,40.53,40.53,2949.37,3381.98,3381.98,3381.98,0,0,0,0,0,0,3,0.6765313062612522,8,KS,City 4148,-0,0,0,136.93,19.13,0,3225.92,0,0,0,0,0,3,0,4
0010159706,2,0,0,0,0,0,12478.34,0,0,0,0,0,1,5,0.37393569678483923,6,IA,City 7168,-0,198.92,0,4269.47,79.95,0,7930,0,0,0,0,1,3,2,1
0010307211,1,862.49,1571.22,2698.61,3247.04,4435.71,5430.1,0,0,0,0,0,1,0,0.021506075303765207,7,CA,City 3272,-0,165.05,1464.32,3563.47,237.26,0,0,0,0,0,0,0,3,1,5
0010080806,1,454.3,1539.74,3651.3,3651.3,4765.88,5386.75,0,0,0,0,0,1,1,0.01933846692334617,9,GA,City 1961,-0,964.0500000000001,559.7,3420.3,392.7,0,0,0,0,50,0,0,3,1,5
0010181153,3,5623.2,9957.84,15598.29,20123.75,23766.62,29409.4,1,1,1,1,1,2,0,0.17638305532221293,7,CA,City 5366,-0,325.29,21067.510000000002,978.48,7038.12,0,0,0,0,0,0,0,3,3,5
0010262203,1,592.48,5204.93,5204.93,5204.93,7478.04,7478.04,0,1,1,1,1,1,3,0.12390819540977048,9,AR,City 13147,-0,0,0,525.76,0,5140.280000000001,1812,0,0,0,0,0,3,1,5
0010256231,1,3004.48,6457.18,7856.23,10158.63,11292.88,13167.23,0,1,1,1,1,1,0,0.4083819190959548,5,CO,City 990,-0,0,3287.55,9879.68,0,0,0,0,0,0,0,0,3,2,5
0010004329,3,2255,7556,10773.12,12901.62,21702.82,30130.32,0,1,1,1,1,2,0,0.2052210088403536,13,CA,City 3398,-0,549.12,500,24665.2,0,1023,3393,0,0,0,0,0,3,2,5
0010272242,2,10173.66,12456.86,15401.16,16998.02,25758.6,27380.7,1,1,1,1,2,2,0,0.09523180927237092,5,OK,City 13922,-0,12886.71,0,290.99,0,1075.5,13127.5,0,0,0,0,0,3,3,5
0010128949,1,3041.16,8377.7,10548.01,10548.01,11816.71,14671.07,0,1,1,1,1,1,1,0.4835776788839442,6,VA,City 14727,-0,7896.9400000000005,0,435.2,1661.76,0,0,3802.52,0,874.65,0,0,3,1,5
0010251824,3,1287.84,2087.64,3308.36,21795.08,25895.96,30032.71,0,0,0,1,2,2,0,0.2013164526581063,9,CO,City 527,-0,3805.13,11787.85,2564.49,9851.04,0,0,2024.2,0,0,0,0,3,3,2
0010204946,2,2739.1,6676.67,11208.59,15369.43,18257.99,24357.9,0,1,1,1,1,1,0,0.9679433971698586,16,WI,City 13653,-0,0,10995.3,6967.55,5217.75,0,0,0,1036.8,140.5,0,0,3,3,5
0010266567,1,632.47,1275.17,1275.17,1927.54,1932.38,2560.57,0,0,0,0,0,0,1,0.5122164432886578,4,SD,City 1462,0.0056347763952964555,2560.57,0,0,0,0,0,0,0,0,0,0,3,1,5
0010153689,2,15260,15260,30978,30978,30978,30978,1,1,2,2,2,2,4,0.2391295651826073,2,IA,City 11117,-0,0,0,0,0,0,30978,0,0,0,0,0,3,2,4
0010044922,4,29387.61,35659.11,37885.81,42021.51,50022.41,62285.81,2,2,2,2,3,3,0,0.2457211144222884,6,TX,City 5129,-0,16703.95,0,37009,0,0,0,8572.86,0,0,0,0,3,4,5
0010108905,3,4888.09,10414.83,14452.42,18620.16,20583.18,25036.43,0,1,1,1,1,2,0,0.001457258290331625,13,IN,City 7319,0.024955962929023107,0,832.25,17110.77,0,0,0,4832.16,0,2261.25,0,0,3,2,5
0010255567,2,1802.34,1802.34,5046.54,5046.54,5960.19,6771.24,0,0,1,1,1,1,2,0.08856642832141606,3,IA,City 12093,-0,5857.59,0,0,0,0,913.65,0,0,0,0,0,3,2,5
0010048395,2,3627.53,4976.78,8755.6,9765.92,13536.67,16937.52,0,0,1,1,1,1,0,0.5969058452922646,12,SC,City 9214,-0,0,5666.85,6878.03,1223.6,2909.8399999999997,0,0,259.2,0,0,0,3,3,5
0010262459,1,1165.05,3281.21,3628.79,4178.33,6995.6,7825.16,0,0,0,0,1,1,0,0.14126506325316265,12,NE,City 4177,-0,510.69000000000005,272.3,3365.23,348.02,0,3328.92,0,0,0,0,0,3,1,5
0010075263,1,1525.88,2311.71,7026.69,7026.69,7026.69,7026.69,0,0,1,1,1,1,3,0.10133956697834895,3,CO,City 6440,-0,0,0,0,0,0,7026.6900000000005,0,0,0,0,0,3,1,4
0010012057,1,0,0,0,0,0,7274.75,0,0,0,0,0,1,5,0.11374318715935797,2,IA,City 2406,-0,0,0,0,0,0,7274.75,0,0,0,0,1,3,0,1
0010261276,0,0,0,2446.78,2536.52,3671.28,3671.28,0,0,0,0,0,0,3,0.7344028805761151,9,ND,City 1091,-0,721.99,0,0,178.35999999999999,0,1134.75,1636.1799999999998,0,0,0,0,27,0,5
0010017809,2,4826,9650.41,10303.29,10638.52,14802.73,14802.73,0,1,1,1,1,1,1,0.4901610080504025,12,WY,City 7382,-0,325.29,0,1956.1,72,363.53,11280.449999999999,805.36,0,0,0,0,3,1,5
0010019405,3,0,0,2071.2,15060.1,25945.5,27163.9,0,0,0,1,2,2,2,0.08655946237849506,9,IA,City 2004,-0,0,0,0,0,0,27163.899999999998,0,0,0,0,0,3,3,2
0010051125,4,10372.01,29546.83,77327.5,77955.1,77955.1,90440.86,1,2,3,3,3,3,1,0.8088333766675334,8,KS,City 4808,-0,8110.5,0,2537.35,459.26000000000005,4797.3,0,74536.45,0,0,0,0,3,5,4
0010381929,1,1496.02,1496.02,3369.82,3868.66,5036.09,5036.09,0,0,0,0,1,1,2,0.0018045902295114827,6,CA,City 2157,-0,0,1079.4,3956.69,0,0,0,0,0,0,0,0,3,1,5
0010398899,1,70.76,144.8,144.8,144.8,144.8,193.39,0,0,0,0,0,0,3,0.03868573714742949,3,NY,City 9408,-0,0,0,0,144.8,0,0,0,0,48.59,0,0,3,1,3
0010380775,1,1716,3564,3960,3960,3960,3960,0,0,0,0,0,0,3,0.7921584316863373,2,WI,City 12655,-0,0,3960,0,0,0,0,0,0,0,0,0,3,1,3
0010153658,2,1051.56,4022.46,7271.36,8261.66,9251.96,12500.86,0,0,1,1,1,1,0,0.3750617530876543,4,CA,City 1732,-0,12410.74,0,90.12,0,0,0,0,0,0,0,0,3,2,5
0010377937,1,0,0,0,0,0,990.3,0,0,0,0,0,0,5,0.19809961992398478,2,MI,City 2496,-0,990.3,0,0,0,0,0,0,0,0,0,0,3,1,1
0010204752,4,10427.4,17250.01,24010.26,33052.61,42754.98,52994.32,1,1,1,2,2,3,0,0.059887597751955034,11,TX,City 3083,-0,16705.23,20058.7,10419.89,0,0,0,5810.5,0,0,0,0,3,4,5
0010295085,1,0,0,0,0,0,9941.32,0,0,0,0,0,1,5,0.24707835391769586,2,IA,City 11294,-0,0,0,345.01,0,0,9596.31,0,0,0,0,0,3,1,1
0010209818,1,1435.6,2723.62,4639.57,5768.77,7227.17,9143.73,0,0,0,1,1,1,0,0.20719685984299213,3,NM,City 7590,-0,0,0,9143.73,0,0,0,0,0,0,0,0,3,1,5
0010080030,1,793.3,1208.12,2206.38,2206.38,2646.25,2764.77,0,0,0,0,0,0,1,0.5530646129225845,3,NY,City 9209,-0,1588.0300000000002,0,1176.74,0,0,0,0,0,0,0,0,3,1,5
0010191761,1,0,0,0,0,0,6924.79,0,0,0,0,0,1,5,0.09624431221561078,2,MN,City 11136,-0,161.99,6762.8,0,0,0,0,0,0,0,0,0,48,0,1
0010047847,2,2276.76,7092.36,8414.56,10001.2,10265.64,10265.64,0,1,1,1,1,1,1,0.2632951647582379,7,KS,City 3844,0.02242613659088442,3800.04,0,169.32,0,235.5,3173.28,2887.5,0,0,0,0,3,2,4
0010320316,1,0,7784.71,7784.71,7784.71,7784.71,7784.71,0,1,1,1,1,1,5,0.13924246212310615,4,TX,City 3195,-0,5341.41,0,1097.8,0,0,1345.5,0,0,0,0,0,3,1,3
0010084596,6,18851.24,34658.13,69757.83,84645,114559.67,145064.5,1,2,3,3,4,4,0,0.45064950649506497,15,KS,City 11095,3.795490587831084e-4,0,80138.1,13364.98,44104.17,0,0,0,3888,3569.25,0,0,3,2,5
0010180852,3,1721.58,4582.2,10550.88,14614.07,18417.02,24766.21,0,0,1,1,1,1,0,0.9883599179958997,6,CA,City 4096,-0,0,14849.74,66.2,9850.27,0,0,0,0,0,0,0,3,2,5
0010050885,3,3321.74,10503.38,13141.49,15872.69,23668.97,26945.21,0,1,1,1,1,2,0,0.07781151246049853,11,MI,City 12092,-0,0,8864,11126.58,6523.110000000001,0,0,431.52,0,0,0,0,3,2,5
0010141117,4,6525.07,12482.64,18134.46,23152.23,26997.4,32840.53,1,1,1,1,2,2,0,0.3136337453498139,8,OK,City 13474,-0,13940.28,0,15987.759999999998,2573.6,338.89,0,0,0,0,0,0,3,3,5
0010188890,1,1128.36,1778.12,2779.78,3922.52,4759.88,6438.76,0,0,0,0,0,1,0,0.07194159707985401,7,MI,City 12108,-0,0,1051.6,1870.68,3516.48,0,0,0,0,0,0,0,3,1,5
0010288285,2,2372.78,4810.76,4810.76,4810.76,4972,4972,0,0,0,0,0,0,3,0.9945989197839568,9,NY,City 14723,0.044639837673317556,161.24,2806.4,831.6,1172.76,0,0,0,0,0,0,0,3,2,3
0010255596,4,12621.01,13015.76,13286.11,13286.11,27881.74,27546.45,1,1,1,1,2,2,1,0.10186207448297935,10,IA,City 207,0.012025433132939335,841.09,949.52,6317.79,0,0,8245.71,11192.34,0,0,0,0,3,2,6
0010058978,2,0,0,5150.03,12193.03,12193.03,16401.43,0,0,1,1,1,1,3,0.57010000500025,5,MT,City 4954,-0,0,0,4208.4,0,5846.47,6346.56,0,0,0,0,0,3,2,2
0010192158,3,1700,4602.58,8690.33,10745.73,13713.3,16699.34,0,0,1,1,1,1,0,0.5849962498124907,9,NY,City 4684,-0,641.0699999999999,7828.02,3436.29,4793.96,0,0,0,0,0,0,0,3,2,5
0010140851,4,11716.52,25072.69,42972.39,53757.08,60592.98,80836.22,1,2,2,3,3,3,0,0.6167367347346947,8,OR,City 13230,-0,44332.619999999995,0,36222.32,281.28,0,0,0,0,0,0,0,3,4,5
0010191203,1,807.67,1520.32,2140.19,3185.41,3755.53,4563.2,0,0,0,0,0,0,0,0.9128225645129026,3,NV,City 4244,-0,0,0,4563.2,0,0,0,0,0,0,0,0,3,1,5
0010220276,1,1897.42,3275.79,7455.23,8314.91,9680.14,11206.42,0,0,1,1,1,1,0,0.3103365168258413,9,OH,City 9209,-0,0,3317.6,5014.23,2832.34,0,0,0,0,42.25,0,0,3,2,5
0010246438,1,264.51,884.2,1459.04,1608.54,2316.18,2881.67,0,0,0,0,0,0,0,0.5764492898579716,5,IN,City 8288,-0,0,33.75,2847.92,0,0,0,0,0,0,0,0,3,1,5
0010193514,1,2025.04,2229.48,4962.82,5167.26,6275.16,7975.41,0,0,0,1,1,1,0,0.14877793889694485,7,OH,City 915,-0,0,446.59999999999997,4320.83,421.91999999999996,0,0,2786.06,0,0,0,0,3,1,5
0010189352,5,13269.28,40997.65,187908.65,187082.62,205637.04,214922.13,1,2,4,4,5,5,0,0.1492227922279223,15,NE,City 4742,0.05917141191179097,17615.04,2239.25,6240,6070.36,2682.3,154909.1,25166.08,0,0,0,0,3,5,4
0010393183,2,0,17036.71,17036.71,17036.71,25888.66,23558.57,0,1,1,1,2,1,3,0.9279748987449372,11,IA,City 11288,0.21550066316861732,0,0,3330.08,0,1042.78,7248.5,11937.210000000001,0,0,0,0,3,2,5
0010309783,0,2173.82,2350.27,2350.27,2526.72,3441.89,3441.89,0,0,0,0,0,0,2,0.6885157031406282,4,CA,City 7613,-0,0,529.3499999999999,1477.44,0,0,1435.1,0,0,0,0,0,3,1,6
0010295789,2,239.97,736.94,7325.41,24542.62,31678.81,32450.81,0,0,1,1,2,2,0,0.2980443217728708,6,IA,City 3434,-0,0,0,1022,1503.91,0,0,29924.899999999998,0,0,0,0,3,1,2
0010229011,2,0,0,0,0,0,17766.73,0,0,0,0,0,1,5,0.6383684184209211,4,ND,City 8970,-0,0,0,455.48,3286.25,0,14025,0,0,0,0,1,3,3,1
0010316810,4,3663.66,6188.45,13871.8,48183.2,52051.84,56521.39,0,1,1,2,3,3,0,0.13043040860817215,8,OK,City 14016,0.010375741565245223,0,0,8377.779999999999,0,13658.650000000001,34484.96,0,0,0,0,0,3,5,2
0010017887,2,4526.53,7426.52,10758.13,14897.77,18017.43,20594.66,0,1,1,1,1,1,0,0.77977198859943,6,CA,City 8563,-0,0,13345.03,1746.03,5503.6,0,0,0,0,0,0,0,3,2,5
0010258539,1,2590.84,2590.84,3702.92,4527.75,4527.75,5364.65,0,0,0,0,0,1,2,0.01823341167058351,12,IA,City 3591,0.004636673321409221,1718.01,0,2143.35,0,780.05,596.49,0,0,126.75,0,0,3,1,5
0010190115,1,15740.3,16044.85,16044.85,16044.85,16044.85,16848.3,1,1,1,1,1,1,3,0.5924446222311115,4,NE,City 14605,-0,0,0,0,0,5483.75,11364.550000000001,0,0,0,0,0,3,2,1
0010348158,1,1677.54,4822.62,6420.36,9265.9,10510.96,13086.22,0,0,1,1,1,1,0,0.4043312165608281,7,ID,City 1150,-0,0,4603.5,1439.44,7043.28,0,0,0,0,0,0,0,3,1,5
0010188720,1,0,6630.39,7919.63,7919.63,9162.75,9162.75,0,1,1,1,1,1,3,0.20814790739536976,6,ND,City 6710,-0,0,0,7786.15,0,0,1376.6,0,0,0,0,0,3,1,3
0010001914,1,763,763,3906.2,5477.8,6263.6,6263.6,0,0,0,1,1,1,2,0.06318315915795787,2,IA,City 7696,-0,0,0,0,0,0,6263.5999999999995,0,0,0,0,0,3,1,4
0010188149,1,631.24,1147.98,1557.02,2013.77,2539.16,3813.99,0,0,0,0,0,0,0,0.7629505901180237,6,MI,City 2016,-0,160.24,1987.2,784.85,881.7,0,0,0,0,0,0,0,3,1,5
0010218485,1,0,1647.07,3771.3,6928.57,12282.87,17031.95,0,0,0,1,1,1,1,0.601627581379069,8,NC,City 13082,0.09748293865759201,0,0,13009.61,444.56,3107.1,470.68,0,0,0,0,0,3,2,5
0010229730,1,0,3644.1,5360.1,16930.83,16930.83,18858.93,0,0,1,1,1,1,2,0.6929811490574529,3,TX,City 230,0.09275495344933836,18220.5,0,0,0,638.4300000000001,0,0,0,0,0,0,3,1,2
0010023735,1,1135.6,1221.4,1808.3,2244.1,2601.9,3111.2,0,0,0,0,0,0,0,0.6223644728945789,5,OK,City 12006,-0,0,0,619.2,0,1036,1456,0,0,0,0,0,3,1,5
0010054582,1,1006.03,1090.28,5070.26,6125.19,6524.23,6756.99,0,0,1,1,1,1,0,0.08785389269463473,8,KS,City 9874,-0,0,0,301.38,924.26,4870.25,661.1,0,0,0,0,0,3,1,4
0010477868,0,0,0,0,0,0,7399.74,0,0,0,0,0,1,5,0.11999299964998249,3,ND,City 6558,-0,0,0,7399.74,0,0,0,0,0,0,0,0,48,0,1
0010201747,1,1271.61,1785,2995.34,3480.55,3932.21,4447.47,0,0,0,0,0,0,0,0.8896719343868774,7,WI,City 3106,-0,1125.25,0,3091.5,230.72,0,0,0,0,0,0,0,3,1,5
0010267385,3,3183.3,5655,9628.54,10208.48,14179.11,17127.07,0,1,1,1,1,1,0,0.6063838191909595,15,IA,City 7179,0.0868552911206677,2667,0,9184.07,0,0,2275.4900000000002,3000.51,0,0,0,0,3,1,5
0010184642,5,1865.66,12155.97,50781.59,53196.26,69062.55,81285.72,0,1,3,3,3,3,0,0.6257269145382908,17,CO,City 10357,-0,1600,48.6,16197.66,2925.5,11583.8,40614.08,8316.08,0,0,0,0,3,5,5
0010354958,1,0,0,7700.96,7700.96,7700.96,8120.96,0,0,1,1,1,1,4,0.1560558027901395,7,WY,City 6578,-0,0,420,7553,147.96,0,0,0,0,0,0,0,3,1,4
0010065754,3,1197.25,1197.25,1771.93,2969.18,2969.18,4166.43,0,0,0,0,0,0,2,0.8334526905381077,2,NE,City 10331,-0,0,0,4166.43,0,0,0,0,0,0,0,0,3,0,5
0010195171,2,385.62,3796.26,4848.02,5495.22,7097.22,11866.62,0,0,0,1,1,1,0,0.3433481674083704,6,OH,City 12392,-0,0,0,11866.619999999999,0,0,0,0,0,0,0,0,3,3,5
0010014770,1,0,0,12546.41,13943.48,13943.48,15075.87,0,0,1,1,1,1,3,0.5038186909345468,6,NV,City 13464,-0,0,5982.7,8498.66,594.51,0,0,0,0,0,0,0,3,1,4
0010336541,1,990.51,2762.03,4189.92,6404.36,7652.66,10806.53,0,0,0,1,1,1,0,0.2903410170508526,8,NY,City 2938,0.0038365988670879367,0,5059.72,2382.47,3364.34,0,0,0,0,0,0,0,3,1,5
0010200295,1,64.27,64.27,2347.74,3590.01,5006.41,6693.78,0,0,0,0,1,1,1,0.08469323466173308,7,PA,City 8407,-0,0,5045.1,1159.82,78.54,410.32,0,0,0,0,0,0,3,1,5
0010319353,1,73.04,73.04,220.14,220.14,220.14,220.14,0,0,0,0,0,0,4,0.044036807361472294,3,MT,City 8415,-0,147.1,0,0,73.04,0,0,0,0,0,0,0,3,1,4
0010058223,3,5906.61,9945.91,15187.33,21701.92,26905.24,29523.01,1,1,1,1,2,2,0,0.1809276371054843,8,CA,City 7031,-0,966.2,24700.66,3856.15,0,0,0,0,0,0,0,1,3,3,5
0010133197,1,0,2308.21,2308.21,2984.39,2984.39,2984.39,0,0,0,0,0,0,4,0.5969973994798959,6,NC,City 3203,-0,0,0,988.74,0,676.18,319.3,1000.17,0,0,0,0,3,1,3
0010379259,1,0,0,0,0,0,2648.5,0,0,0,0,0,0,5,0.5298059611922384,4,OK,City 6098,-0,2435,0,213.5,0,0,0,0,0,0,0,1,3,1,1
0010216975,1,1600.84,1600.84,1600.84,1600.84,3281.14,5034.84,0,0,0,0,0,1,3,0.001742087104355225,7,NY,City 1888,-0,0,3794.8,821.6,418.44,0,0,0,0,0,0,1,3,2,6
0010320274,1,1413.52,1413.52,1826.02,2884.06,3236.74,10393.7,0,0,0,0,0,1,1,0.26969848492424625,10,IN,City 6879,-0,0,992,3473.6,5065.6,0,0,862.5,0,0,0,1,3,1,1
0010378323,1,0,412.5,412.5,3295.63,3295.63,9762.72,0,0,0,0,0,1,3,0.23814790739536973,16,MO,City 5123,-0,0,580,4214.47,0,2538.95,1571.8,857.5,0,0,0,1,3,2,2
0010018279,4,1244.16,1244.16,1662.6,20003.12,30017.72,30017.72,0,0,0,1,2,2,2,0.20071682867314697,9,PA,City 12583,-0,0,12777,9738.92,4650.5999999999995,0,0,0,2851.2,0,0,0,3,4,2
0010079107,2,8167.98,8167.98,9995.28,9995.28,15974.97,22437.08,1,1,1,1,1,1,2,0.871897594879744,9,NE,City 3405,-0,0,0,480.48,0,4773.9,13372.54,3810.16,0,0,0,0,3,3,6
0010009554,2,1878.71,3320.37,8487.48,11895.1,14169.56,17292.13,0,0,1,1,1,1,0,0.6146372318615931,11,CA,City 13429,-0,1145.73,8224.89,4757.71,3163.8,0,0,0,0,0,0,0,3,2,5
0010039117,9,119894.45,245700.86,366745.94,500531.87,617675.01,738605.85,4,5,6,7,7,7,0,0.9544272177088707,4,ID,City 5669,-0,721378.68,0,80.9,17146.27,0,0,0,0,0,0,0,3,9,5
0010237322,2,1677.34,3689.68,3689.68,3689.68,3689.68,3689.68,0,0,0,0,0,0,4,0.7380836167233448,6,NY,City 3118,-0,182.23,38.82,3397.13,71.5,0,0,0,0,0,0,0,3,2,3
0010263339,2,0,15.25,2361.75,2361.75,6651.75,9991.75,0,0,0,0,1,1,2,0.24959997999899994,7,MT,City 1058,-0,356.5,15.25,6870,0,760,0,1990,0,0,0,0,3,3,5
0010044960,1,463.32,2035.72,3525.56,6206.44,7435.59,7435.59,0,0,0,1,1,1,1,0.12178558927946398,12,IL,City 11755,-0,463.32,0,370.75,769.6800000000001,0,5831.84,0,0,0,0,0,3,1,5
0010082416,1,588.54,904.07,4392.92,4711.52,5217.68,5765.4,0,0,0,0,1,1,0,0.03827191359567977,16,IN,City 11246,-0,75.9,389.25,2668.29,1343.4099999999999,0,0,0,1036.8,251.75,0,0,3,1,4
0010233516,1,0,0,0,0,0,8999.97,0,0,0,0,0,1,5,0.20000850042502122,5,TX,City 13737,-0,0,0,8928.8,0,71.17,0,0,0,0,0,1,27,0,1
0010051791,1,3079.33,3079.33,4107.47,6488.24,6488.24,6488.24,0,0,0,1,1,1,3,0.0744157207860393,6,KS,City 10057,-0,0,0,4198.0199999999995,0,747.68,1542.54,0,0,0,0,0,3,1,2
0010092630,1,2796.84,3962.55,4965.45,4965.45,5968.35,6971.25,0,0,0,0,1,1,1,0.09856742837141858,7,IA,City 6253,-0,0,6466.02,300.34,59.29,0,145.6,0,0,0,0,0,3,1,5
0010130081,3,5147.78,8802.15,14483.18,20393.49,27369.22,32864.59,1,1,1,1,2,2,0,0.31459618384735377,18,MI,City 6318,-0,2182.15,10619.4,10202.76,6344.759999999999,0,0,0,3515.52,0,0,0,3,2,5
0010251104,1,0,0,0,0,0,5063.79,0,0,0,0,0,1,5,0.003189659482974147,8,IA,City 2262,0.02879407432411698,292.01,0,2417.17,0,539.28,798.06,1017.27,0,0,0,1,3,1,1
0010201030,2,2740.42,4706.29,8781.76,13270.95,16349.09,19532.57,0,0,1,1,1,1,0,0.7266648332416621,10,WI,City 1084,0.05040504400475075,8015.2,0,9624.43,78.54,0,0,0,1814.4,0,0,0,3,2,5
0010174185,4,599.7,599.7,8547.58,16387.99,23148.25,38338.19,0,0,1,1,1,2,1,0.5335489419576784,10,IA,City 11735,-0,0,2444.7000000000003,15837.68,7053.6,0,0,13002.21,0,0,0,0,3,5,5
0010158785,2,3191.4,3191.4,3191.4,7242.59,8421.33,9678.47,0,0,0,1,1,1,2,0.23393519675983795,10,ND,City 2119,-0,0,0,2023.38,0.01,1425,5817.58,412.5,0,0,0,0,3,1,2
0010261890,2,1798.33,2422.72,16699.74,17563.25,19779.79,20548.57,0,0,1,1,1,1,0,0.7774673733686684,12,OH,City 3122,-0,1791.14,551.95,7803.5199999999995,5995.56,0,0,0,4406.4,0,0,0,3,1,4
0010061096,1,51.49,51.49,3112.79,3267.29,6566.14,10622.93,0,0,0,0,1,1,1,0.2811605580279014,10,FL,City 9664,0.03838170423819106,308.5,0,3480.59,4346,0,2487.84,0,0,0,0,0,3,1,5
0010126707,1,1576.38,1756.28,3005.63,14586.1,15013.36,16255.61,0,0,0,1,1,1,0,0.5628086404320215,8,WI,City 178,-0,1242.25,787.0600000000001,375.08,0,0,13851.22,0,0,0,0,0,3,1,2
0010067361,2,8596.74,18093.4,23813.4,28724.5,33332.4,41848.47,1,1,1,2,2,2,0,0.6739657586303452,12,KY,City 12092,-0,26883.78,0,2402.18,528.1800000000001,0,12034.33,0,0,0,0,0,3,2,5
0010354120,1,0,4467.9,4467.9,4467.9,14269.09,16253.96,0,0,0,0,1,1,3,0.5627261363068153,6,WY,City 12911,-0,0,0,15772.97,0,0,0,480.99,0,0,0,0,3,1,6
0010181394,9,7263.87,15638.04,22745.51,28179.02,33183.66,40890.22,1,1,1,2,2,2,0,0.6356342253690148,13,CA,City 5858,0.17817952771604276,4014.74,16597.48,12827.89,7270.5599999999995,0,0,0,0,179.54999999999998,0,0,3,9,5
0010184423,4,694.89,1630.77,2344.47,4823.77,5220.97,47061.23,0,0,0,0,1,2,0,0.8824844993799753,10,CO,City 4555,-0,886.8,11656.73,30930.28,0,0,132.22,3455.2,0,0,0,1,3,4,1
0010261750,1,4136.89,7856.92,7856.92,8001.19,9264.39,11753.71,0,1,1,1,1,1,1,0.337702385119256,13,MN,City 5936,0.007967515494032382,2516.51,0,5073.2300000000005,0,0,2164.29,1999.68,0,0,0,0,3,1,1
0010204787,3,5209.21,9366.63,14438.34,19718.99,24562.33,29795.05,1,1,1,1,1,2,0,0.19180967238689545,9,TX,City 3083,-0,849.44,12485.75,3799.5,12660.36,0,0,0,0,0,0,0,3,3,5
0010377867,1,2335.8,6970.14,6970.14,13606.28,13606.28,13606.28,0,1,1,1,1,1,3,0.4303355167758388,8,IA,City 11117,-0,0,0,3047.6,0,4066.68,6492,0,0,0,0,0,3,1,2
